epoch,diceAccuracy,jaccardDistance,loss,val_diceAccuracy,val_jaccardDistance,val_loss
0,0.874356746673584,2.0792760848999023,2.156717300415039,0.9022057056427002,1.7534773349761963,2.03378963470459
1,0.9275617003440857,1.3392771482467651,1.908695936203003,0.9042503833770752,1.7268892526626587,1.8258073329925537
2,0.9311773180961609,1.2780884504318237,1.7050966024398804,0.9179832339286804,1.4992834329605103,1.6182795763015747
3,0.9327741265296936,1.2490993738174438,1.5165528059005737,0.90655517578125,1.682226538658142,1.4422577619552612
4,0.9339647889137268,1.2283650636672974,1.3443398475646973,0.916000485420227,1.5325177907943726,1.2745603322982788
5,0.934790313243866,1.215211033821106,1.1887753009796143,0.906779944896698,1.6855452060699463,1.135742425918579
6,0.9351546168327332,1.2068997621536255,1.0491594076156616,0.8902587294578552,1.9487202167510986,1.0189495086669922
7,0.9357218146324158,1.1964317560195923,0.9244897365570068,0.8666917681694031,2.309218645095825,0.9203669428825378
8,0.9363612532615662,1.1866999864578247,0.8140856027603149,0.873372495174408,2.2143614292144775,0.8022518754005432
9,0.9363947510719299,1.185565710067749,0.7172482013702393,0.8644299507141113,2.3528940677642822,0.717067301273346
10,0.9369583129882812,1.1760871410369873,0.6324087381362915,0.8839128613471985,2.0547611713409424,0.6266868710517883
11,0.9373472929000854,1.1694132089614868,0.558882474899292,0.7952731847763062,3.346224308013916,0.6390053629875183
12,0.9376397132873535,1.1652377843856812,0.4958325922489166,0.8490602970123291,2.564241647720337,0.5373638868331909
13,0.9372837543487549,1.1693919897079468,0.44243037700653076,0.9070233106613159,1.685743808746338,0.43751060962677
14,0.9378491640090942,1.1616435050964355,0.3974241614341736,0.8840582966804504,2.058948278427124,0.410296767950058
15,0.938221275806427,1.1541093587875366,0.3598744571208954,0.9132565259933472,1.581063985824585,0.3589056432247162
16,0.9382282495498657,1.1526498794555664,0.329645574092865,0.9114130735397339,1.608078956604004,0.33579596877098083
17,0.9386060833930969,1.1484147310256958,0.3055959641933441,0.9070029854774475,1.6840306520462036,0.31699302792549133
18,0.9380348920822144,1.157271146774292,0.28831541538238525,0.9136128425598145,1.57236647605896,0.2958316206932068
19,0.9385356307029724,1.148197889328003,0.27442893385887146,0.9020133018493652,1.7678160667419434,0.2901955246925354
20,0.9386917352676392,1.1443277597427368,0.2652592062950134,0.8998631834983826,1.7982367277145386,0.28486350178718567
21,0.9387478232383728,1.1435317993164062,0.25949859619140625,0.9206764101982117,1.4553883075714111,0.26838648319244385
22,0.938467800617218,1.1482586860656738,0.2560614347457886,0.911030650138855,1.618992567062378,0.2726723551750183
23,0.9389129281044006,1.140137791633606,0.25250035524368286,0.9202139377593994,1.4635998010635376,0.2633746564388275
24,0.9392324686050415,1.1350209712982178,0.2500469386577606,0.8856425285339355,2.021199941635132,0.29211464524269104
25,0.9391185641288757,1.1365293264389038,0.24861730635166168,0.8554039597511292,2.4647164344787598,0.3175655007362366
26,0.9392120838165283,1.1350818872451782,0.2472485601902008,0.9156527519226074,1.5373865365982056,0.2673661708831787
27,0.9395383596420288,1.1292505264282227,0.2458578199148178,0.9224755764007568,1.4256412982940674,0.25997236371040344
28,0.9396186470985413,1.1278796195983887,0.2450396865606308,0.8880666494369507,1.9944270849227905,0.28629738092422485
29,0.9396441578865051,1.127081274986267,0.24441088736057281,0.8366773724555969,2.760449171066284,0.3280279338359833
30,0.9396654963493347,1.1275440454483032,0.2439475804567337,0.905455470085144,1.7031747102737427,0.2699270248413086
31,0.9398235082626343,1.1242444515228271,0.24317994713783264,0.8998368382453918,1.7943629026412964,0.27339106798171997
32,0.939846932888031,1.1246408224105835,0.2429073005914688,0.8858959674835205,2.0257985591888428,0.2851923704147339
33,0.9397323131561279,1.1256614923477173,0.24270494282245636,0.9245033264160156,1.3871245384216309,0.25401654839515686
34,0.939882218837738,1.1237223148345947,0.24224165081977844,0.9122526049613953,1.5960605144500732,0.2639389634132385
35,0.9398382306098938,1.124125361442566,0.24202831089496613,0.9266948699951172,1.351791262626648,0.2518058121204376
36,0.9401854276657104,1.11890709400177,0.2415444701910019,0.9221218228340149,1.42985200881958,0.25500956177711487
37,0.9402720928192139,1.1180274486541748,0.24120622873306274,0.920235812664032,1.4574196338653564,0.25433626770973206
38,0.9401795864105225,1.1181535720825195,0.2410077303647995,0.891648530960083,1.911576747894287,0.27172043919563293
39,0.9400973916053772,1.1191743612289429,0.24099813401699066,0.9243067502975464,1.3846544027328491,0.2522047758102417
40,0.940240740776062,1.11709463596344,0.24069255590438843,0.9198264479637146,1.4632431268692017,0.2539325952529907
41,0.9400988817214966,1.1207411289215088,0.24098333716392517,0.9161732196807861,1.5208570957183838,0.2565920650959015
42,0.9389618635177612,1.1397022008895874,0.24186167120933533,0.9180048108100891,1.4919894933700562,0.2576481103897095
43,0.9397217631340027,1.1282745599746704,0.24114634096622467,0.9254757761955261,1.3670096397399902,0.2503267526626587
44,0.9402134418487549,1.119246244430542,0.24027295410633087,0.9189210534095764,1.4739902019500732,0.25395119190216064
45,0.9406836628913879,1.1117116212844849,0.23981361091136932,0.9253625273704529,1.373637080192566,0.24989762902259827
46,0.9408180117607117,1.1095162630081177,0.2396124303340912,0.9241092801094055,1.3920397758483887,0.25063878297805786
47,0.9406477808952332,1.1120951175689697,0.23973895609378815,0.9266820549964905,1.346266508102417,0.24854199588298798
48,0.9405478835105896,1.1120742559432983,0.23950417339801788,0.9205320477485657,1.4468939304351807,0.25283125042915344
49,0.9408495426177979,1.10880708694458,0.23931509256362915,0.9248816967010498,1.3789931535720825,0.25027021765708923
50,0.9407814145088196,1.1090210676193237,0.23917622864246368,0.9263239502906799,1.3569331169128418,0.2495862990617752
51,0.9409469366073608,1.1060940027236938,0.23893176019191742,0.926048994064331,1.360954999923706,0.2487320899963379
52,0.9408572316169739,1.1076339483261108,0.23901821672916412,0.8989698886871338,1.7916125059127808,0.26504677534103394
53,0.9409266114234924,1.1068291664123535,0.23896685242652893,0.9263302683830261,1.3556867837905884,0.24869032204151154
54,0.9409072399139404,1.1060296297073364,0.23871314525604248,0.9293006658554077,1.3043934106826782,0.2466752678155899
55,0.9406312704086304,1.1116403341293335,0.23898525536060333,0.927101194858551,1.3431906700134277,0.2484009712934494
56,0.9408228397369385,1.1078617572784424,0.2387050986289978,0.9282775521278381,1.3236322402954102,0.24682050943374634
57,0.9410431385040283,1.1038521528244019,0.2384377121925354,0.9282848238945007,1.322272777557373,0.24715198576450348
58,0.9409939050674438,1.1049566268920898,0.23853512108325958,0.9278252124786377,1.3297560214996338,0.2474088817834854
59,0.9410378932952881,1.1049258708953857,0.23847182095050812,0.9257598519325256,1.361894130706787,0.24874435365200043
