epoch,diceAccuracy,jaccardDistance,loss,val_diceAccuracy,val_jaccardDistance,val_loss
0,0.6932284235954285,4.5452189445495605,12.900679588317871,0.5306833386421204,6.3657145500183105,12.983030319213867
1,0.8722645044326782,2.219604015350342,12.605247497558594,0.5332016944885254,6.3419342041015625,12.834434509277344
2,0.9061104655265808,1.6996486186981201,12.428690910339355,0.583343505859375,5.821497917175293,12.636767387390137
3,0.9141637086868286,1.5666404962539673,12.273520469665527,0.6938209533691406,4.530731678009033,12.387319564819336
4,0.9178846478462219,1.5050245523452759,12.121689796447754,0.7596163749694824,3.6954636573791504,12.180636405944824
5,0.9202415347099304,1.4651267528533936,11.971281051635742,0.8098317384719849,3.0160655975341797,11.987196922302246
6,0.9221397638320923,1.4334551095962524,11.82174015045166,0.8135436177253723,2.9547245502471924,11.834824562072754
7,0.9234774708747864,1.4106497764587402,11.673184394836426,0.825939953327179,2.7926533222198486,11.677152633666992
8,0.9245764017105103,1.3917089700698853,11.525348663330078,0.8369068503379822,2.6424458026885986,11.521012306213379
9,0.9254592061042786,1.3768041133880615,11.378375053405762,0.839778482913971,2.6153485774993896,11.37327766418457
10,0.9263307452201843,1.3619613647460938,11.232255935668945,0.858384370803833,2.3655219078063965,11.212925910949707
11,0.9268918633460999,1.3521782159805298,11.087047576904297,0.8777453899383545,2.097090721130371,11.05299186706543
12,0.9277656078338623,1.33733069896698,10.942573547363281,0.891631007194519,1.9001765251159668,10.898913383483887
13,0.9280940890312195,1.331547737121582,10.79923152923584,0.8934623599052429,1.8729161024093628,10.7547607421875
14,0.9286624789237976,1.3217532634735107,10.656651496887207,0.9012672901153564,1.757872223854065,10.606941223144531
15,0.9288772940635681,1.31813645362854,10.515228271484375,0.8938214182853699,1.8672754764556885,10.47111988067627
16,0.9296069741249084,1.3054797649383545,10.374357223510742,0.8963881731033325,1.8289854526519775,10.329543113708496
17,0.9300799369812012,1.2973756790161133,10.23468017578125,0.9048929810523987,1.7015515565872192,10.184200286865234
18,0.9303380250930786,1.2929543256759644,10.095954895019531,0.9062028527259827,1.6813656091690063,10.045207023620605
19,0.9305821657180786,1.288744568824768,9.95834732055664,0.9091178774833679,1.6360124349594116,9.90627384185791
20,0.9310510158538818,1.2807397842407227,9.82148265838623,0.9114148616790771,1.599421739578247,9.768204689025879
21,0.9312426447868347,1.2774336338043213,9.685820579528809,0.9133830666542053,1.5682411193847656,9.631309509277344
22,0.9316194653511047,1.2708734273910522,9.550919532775879,0.9170477986335754,1.51065194606781,9.49409294128418
23,0.9318228960037231,1.2673476934432983,9.417203903198242,0.9186781644821167,1.4850019216537476,9.359877586364746
24,0.9321172833442688,1.2621698379516602,9.284383773803711,0.9204753637313843,1.4560673236846924,9.226424217224121
25,0.9323692321777344,1.2577612400054932,9.152589797973633,0.9212539792060852,1.4433252811431885,9.09506893157959
26,0.9325287938117981,1.2549058198928833,9.021785736083984,0.9163743257522583,1.5204159021377563,8.969583511352539
27,0.9327974915504456,1.250359296798706,8.891953468322754,0.9231621623039246,1.4116159677505493,8.834218978881836
28,0.9329979419708252,1.2469075918197632,8.763113975524902,0.919855535030365,1.4633220434188843,8.709635734558105
29,0.9332318305969238,1.242829442024231,8.635231018066406,0.9170547127723694,1.504645586013794,8.585309028625488
30,0.9334034323692322,1.2398024797439575,8.50827693939209,0.9152055978775024,1.531935691833496,8.461108207702637
31,0.9336534738540649,1.2354978322982788,8.382363319396973,0.9155327081680298,1.5264177322387695,8.335314750671387
32,0.9336838722229004,1.2347811460494995,8.25740909576416,0.9164561629295349,1.5109131336212158,8.210419654846191
33,0.9339279532432556,1.2305866479873657,8.133450508117676,0.9163070321083069,1.5119508504867554,8.08761215209961
34,0.93402498960495,1.2290151119232178,8.010563850402832,0.9188917279243469,1.4722386598587036,7.9624738693237305
