epoch,diceAccuracy,jaccardDistance,loss,val_diceAccuracy,val_jaccardDistance,val_loss
0,0.7023681402206421,4.436076641082764,2.388340711593628,0.5527679324150085,6.144582748413086,2.5166919231414795
1,0.8878301382064819,1.987341284751892,2.2104880809783936,0.7281066179275513,4.115629196166992,2.3367321491241455
2,0.9096572995185852,1.640132188796997,2.1736581325531006,0.8731598258018494,2.1759440898895264,2.1941182613372803
3,0.9163716435432434,1.529496192932129,2.1493563652038574,0.8990339040756226,1.7917754650115967,2.15169095993042
4,0.9200200438499451,1.468687891960144,2.126431465148926,0.907347559928894,1.6682063341140747,2.123932123184204
5,0.9220811724662781,1.43373703956604,2.104322671890259,0.9109925627708435,1.6122350692749023,2.0996127128601074
6,0.923917829990387,1.4025633335113525,2.0819218158721924,0.9104576110839844,1.6181988716125488,2.078792095184326
7,0.9252117276191711,1.3808766603469849,2.059854030609131,0.9109251499176025,1.609853982925415,2.057082176208496
8,0.9262163043022156,1.3634041547775269,2.037696361541748,0.9130356311798096,1.577887773513794,2.033895492553711
9,0.9270785450935364,1.3488311767578125,2.015596628189087,0.913873553276062,1.5646644830703735,2.011845827102661
10,0.9279474020004272,1.333986759185791,1.9934216737747192,0.9138271808624268,1.5648902654647827,1.9901797771453857
11,0.9286124110221863,1.322635293006897,1.9712916612625122,0.9152271151542664,1.5414810180664062,1.9677013158798218
12,0.9290105104446411,1.3155289888381958,1.9493725299835205,0.9149138927459717,1.5474534034729004,1.946028709411621
13,0.9296554923057556,1.304613471031189,1.9273359775543213,0.9153000712394714,1.542191505432129,1.924149751663208
14,0.9299718141555786,1.2991408109664917,1.9055231809616089,0.9154341816902161,1.539463758468628,1.9024440050125122
15,0.9303963780403137,1.291765570640564,1.8836374282836914,0.913627028465271,1.5690659284591675,1.881909966468811
16,0.9308869242668152,1.2832204103469849,1.8617727756500244,0.9152215123176575,1.5440808534622192,1.8595786094665527
17,0.9312576651573181,1.276962161064148,1.8401291370391846,0.9140841364860535,1.5632107257843018,1.8388712406158447
18,0.9317291975021362,1.2687695026397705,1.8184428215026855,0.9154928922653198,1.5401155948638916,1.8167542219161987
19,0.931800127029419,1.2675303220748901,1.797084093093872,0.9162254929542542,1.528019666671753,1.7950736284255981
20,0.9323309659957886,1.258359432220459,1.7755792140960693,0.9163808226585388,1.5262399911880493,1.7739964723587036
21,0.9325637221336365,1.254228949546814,1.7543439865112305,0.9155831336975098,1.539502739906311,1.7534294128417969
22,0.9326968789100647,1.2519844770431519,1.7333078384399414,0.9184684753417969,1.4922082424163818,1.7308176755905151
23,0.9328791499137878,1.248780608177185,1.7122611999511719,0.9186855554580688,1.488993525505066,1.709984540939331
24,0.9332842230796814,1.2418322563171387,1.6913307905197144,0.9189609289169312,1.4838471412658691,1.6889835596084595
25,0.9334596395492554,1.2387546300888062,1.6705524921417236,0.9188051819801331,1.4870398044586182,1.6685888767242432
26,0.9336374402046204,1.235633134841919,1.6499491930007935,0.9201118350028992,1.4660454988479614,1.6476901769638062
27,0.9339262247085571,1.230644941329956,1.6294472217559814,0.9219648241996765,1.4345284700393677,1.6262273788452148
28,0.9339895844459534,1.2294721603393555,1.6091487407684326,0.9232326149940491,1.4127928018569946,1.6052442789077759
29,0.9342580437660217,1.2248835563659668,1.5889337062835693,0.9223602414131165,1.426948070526123,1.5856103897094727
30,0.9344522953033447,1.221481204032898,1.5688647031784058,0.9233382344245911,1.41083562374115,1.5653079748153687
31,0.9345840215682983,1.2191475629806519,1.5489888191223145,0.9246204495429993,1.3891630172729492,1.544905185699463
32,0.9347507357597351,1.2161146402359009,1.52924644947052,0.9247618317604065,1.3873083591461182,1.5252611637115479
33,0.934877336025238,1.2140202522277832,1.5096709728240967,0.9259582757949829,1.3664475679397583,1.5051071643829346
34,0.9350467324256897,1.2110768556594849,1.4902015924453735,0.924081027507782,1.3986387252807617,1.4868804216384888
35,0.9351631999015808,1.2090169191360474,1.470959186553955,0.9256889820098877,1.3713524341583252,1.4669461250305176
36,0.9353345632553101,1.2060762643814087,1.451819896697998,0.9257850646972656,1.3697683811187744,1.4479891061782837
37,0.9355576634407043,1.2021604776382446,1.4327995777130127,0.9253326058387756,1.377432107925415,1.4292778968811035
38,0.935610294342041,1.201177954673767,1.4140596389770508,0.9259628653526306,1.3670496940612793,1.4104602336883545
39,0.9356563687324524,1.200459361076355,1.3954626321792603,0.9269730448722839,1.3498426675796509,1.3915554285049438
40,0.9358272552490234,1.1973952054977417,1.376970887184143,0.9273101091384888,1.343930721282959,1.3729139566421509
41,0.9360514879226685,1.1935551166534424,1.3585865497589111,0.9281090497970581,1.3303158283233643,1.3542206287384033
42,0.9360413551330566,1.1937280893325806,1.340518593788147,0.9271358847618103,1.3468526601791382,1.3371292352676392
43,0.9361432790756226,1.1918599605560303,1.3225867748260498,0.923136830329895,1.413059949874878,1.3229402303695679
44,0.9363616108894348,1.1880114078521729,1.3046997785568237,0.9228643178939819,1.4172544479370117,1.3057255744934082
45,0.9364445209503174,1.186642050743103,1.2870500087738037,0.9300676584243774,1.2966535091400146,1.2823549509048462
46,0.9364776611328125,1.1860758066177368,1.269641399383545,0.9295508861541748,1.3055249452590942,1.2653427124023438
47,0.9365748167037964,1.1843104362487793,1.2523341178894043,0.928870677947998,1.316764235496521,1.2491987943649292
48,0.936737060546875,1.1815379858016968,1.235170602798462,0.930261492729187,1.2931619882583618,1.2310218811035156
49,0.9367846250534058,1.1806557178497314,1.2182226181030273,0.9311268329620361,1.278442144393921,1.2134323120117188
50,0.9369183778762817,1.1782575845718384,1.2014025449752808,0.9296640753746033,1.3026783466339111,1.1985743045806885
51,0.9370761513710022,1.175597906112671,1.1847258806228638,0.9310526847839355,1.2794119119644165,1.1807868480682373
52,0.9369859099388123,1.177154541015625,1.1683810949325562,0.9311450719833374,1.277700662612915,1.1642805337905884
53,0.9372355341911316,1.172754168510437,1.152022361755371,0.9306128621101379,1.2865288257598877,1.1487548351287842
54,0.937330961227417,1.1711604595184326,1.1359050273895264,0.9306591749191284,1.285274624824524,1.132777452468872
55,0.9374464750289917,1.1690953969955444,1.1199132204055786,0.9283942580223083,1.322271466255188,1.1190743446350098
56,0.9374056458473206,1.1697392463684082,1.104243516921997,0.9312695264816284,1.2745463848114014,1.1013416051864624
57,0.9374955892562866,1.168034315109253,1.0886098146438599,0.9302202463150024,1.2914775609970093,1.0866371393203735
58,0.9376376271247864,1.1657156944274902,1.0731650590896606,0.931012749671936,1.279242753982544,1.07048499584198
59,0.9376884698867798,1.164817452430725,1.0579193830490112,0.9328492283821106,1.2482575178146362,1.053924322128296
60,0.9377204775810242,1.1642346382141113,1.042847752571106,0.9320868849754333,1.2610485553741455,1.039928674697876
61,0.9377741813659668,1.1631077527999878,1.0278925895690918,0.933239758014679,1.2413678169250488,1.0241531133651733
62,0.9378966689109802,1.160760760307312,1.0130949020385742,0.933081328868866,1.2442185878753662,1.0096887350082397
63,0.9379082918167114,1.1605676412582397,0.9985583424568176,0.9330756068229675,1.2442052364349365,0.995319128036499
64,0.9379584193229675,1.1600301265716553,0.984188973903656,0.9334654808044434,1.2375619411468506,0.9806745648384094
65,0.9380528330802917,1.1580588817596436,0.9698823094367981,0.9337219595909119,1.233159065246582,0.9663963913917542
66,0.9381105899810791,1.1570323705673218,0.9557952880859375,0.933674693107605,1.233973741531372,0.9524924755096436
67,0.938086211681366,1.1570185422897339,0.9419140815734863,0.9339110255241394,1.22988760471344,0.9383647441864014
68,0.9382848143577576,1.1542160511016846,0.9281491637229919,0.9335637092590332,1.2358218431472778,0.9248854517936707
69,0.9383348822593689,1.1531636714935303,0.9145625233650208,0.9338815212249756,1.230297565460205,0.9112160205841064
70,0.9383983016014099,1.1523107290267944,0.9011842608451843,0.934062659740448,1.227179765701294,0.8978011608123779
71,0.9385000467300415,1.1504853963851929,0.8878757357597351,0.934004545211792,1.228179931640625,0.8848633170127869
72,0.9385531544685364,1.1496200561523438,0.8747921586036682,0.9329536557197571,1.2461228370666504,0.8720711469650269
73,0.9386147856712341,1.148491621017456,0.8618906140327454,0.9329536557197571,1.2461515665054321,0.8591636419296265
74,0.9385830163955688,1.1489832401275635,0.8491340279579163,0.9328355193138123,1.248139500617981,0.8465573787689209
75,0.9387105107307434,1.1468318700790405,0.8365428447723389,0.9317851066589355,1.2663795948028564,0.8345359563827515
76,0.93867427110672,1.1472387313842773,0.8241047859191895,0.9327494502067566,1.2498501539230347,0.8217751383781433
77,0.9387321472167969,1.1463935375213623,0.8118817210197449,0.9319114685058594,1.264045238494873,0.8099865317344666
78,0.938836932182312,1.1444262266159058,0.7996850609779358,0.9325140714645386,1.2536709308624268,0.7977442741394043
79,0.9388849139213562,1.14350163936615,0.7877276539802551,0.9317959547042847,1.2660328149795532,0.7861927151679993
80,0.9387168288230896,1.145185112953186,0.7759819030761719,0.9326132535934448,1.2522190809249878,0.7741648554801941
81,0.9388752579689026,1.1432713270187378,0.7643607258796692,0.9323738813400269,1.2565357685089111,0.762832760810852
82,0.9389088749885559,1.1424888372421265,0.7528663277626038,0.9337368607521057,1.2328519821166992,0.7509053349494934
83,0.9391075372695923,1.1398229598999023,0.7415727376937866,0.9339733719825745,1.228833556175232,0.7397871613502502
84,0.9390640258789062,1.1397470235824585,0.7303510904312134,0.9337407350540161,1.2327754497528076,0.7285783290863037
85,0.9391298890113831,1.1393760442733765,0.7194453477859497,0.9335263967514038,1.2364311218261719,0.7178338170051575
86,0.9391208291053772,1.139208436012268,0.7085492610931396,0.9336611032485962,1.234265923500061,0.7072056531906128
87,0.9390262365341187,1.1399799585342407,0.6978975534439087,0.9334813356399536,1.2373024225234985,0.6965177059173584
88,0.9392005205154419,1.137557864189148,0.6873306035995483,0.9338701963424683,1.23053777217865,0.6861729025840759
89,0.9392707943916321,1.1362859010696411,0.6769399046897888,0.9337627291679382,1.2324399948120117,0.675714910030365
90,0.9393699169158936,1.1347962617874146,0.6666740775108337,0.933251678943634,1.2411798238754272,0.6657761931419373
91,0.9394252896308899,1.1340957880020142,0.6566020846366882,0.9327441453933716,1.2499797344207764,0.6559805870056152
92,0.9393107295036316,1.1350926160812378,0.6467157602310181,0.932971179485321,1.2458996772766113,0.6460425853729248
93,0.939434289932251,1.1335381269454956,0.6369268298149109,0.9324377775192261,1.2552087306976318,0.6366128325462341
94,0.9395416378974915,1.1319410800933838,0.6273077726364136,0.9334477782249451,1.2378493547439575,0.6265503764152527
95,0.9394468069076538,1.1332508325576782,0.6178616285324097,0.9332470297813416,1.2412747144699097,0.6172844767570496
96,0.9395999908447266,1.1305488348007202,0.6084705591201782,0.9331589937210083,1.242717981338501,0.6081255078315735
97,0.9395244717597961,1.1315577030181885,0.5993310809135437,0.9327366948127747,1.2499574422836304,0.5992208123207092
98,0.9396523833274841,1.1301581859588623,0.5903268456459045,0.9317161440849304,1.267490267753601,0.5907765030860901
99,0.9396117925643921,1.1301733255386353,0.58141028881073,0.9311063885688782,1.278182029724121,0.5823585391044617
100,0.9396967887878418,1.128617286682129,0.5726290345191956,0.9327837228775024,1.249199628829956,0.5727894902229309
101,0.9396610856056213,1.1291162967681885,0.5640502572059631,0.9321406483650208,1.2602806091308594,0.5646129846572876
102,0.9398173093795776,1.126859188079834,0.5555371642112732,0.9315434694290161,1.270652413368225,0.5565623044967651
103,0.9397796988487244,1.1271378993988037,0.5472309589385986,0.9307276606559753,1.2846596240997314,0.5487562417984009
104,0.939796507358551,1.1265984773635864,0.5390591621398926,0.932091236114502,1.261216640472412,0.5399764776229858
105,0.9399521350860596,1.1246522665023804,0.5310153365135193,0.932104229927063,1.2608858346939087,0.5320011973381042
106,0.9399425983428955,1.1249271631240845,0.5231643915176392,0.9294284582138062,1.3071131706237793,0.5256627798080444
107,0.9400714039802551,1.1228468418121338,0.5153884291648865,0.9317345023155212,1.2675395011901855,0.5167847275733948
108,0.9399135708808899,1.1249520778656006,0.5077799558639526,0.9326992034912109,1.250681757926941,0.5086942911148071
109,0.9399535655975342,1.1238763332366943,0.5002574920654297,0.9333447217941284,1.239474892616272,0.5009992718696594
110,0.9399793148040771,1.1233621835708618,0.4928993284702301,0.9337847232818604,1.2320163249969482,0.4936690628528595
111,0.9401623606681824,1.1209831237792969,0.4856605529785156,0.9328190684318542,1.2488354444503784,0.48684924840927124
112,0.9400103092193604,1.1228578090667725,0.47860613465309143,0.9328308701515198,1.2487061023712158,0.47986042499542236
113,0.9400237202644348,1.1229612827301025,0.47166135907173157,0.9330462217330933,1.2448642253875732,0.4729202687740326
114,0.9402164220809937,1.1200791597366333,0.4648115336894989,0.9331762790679932,1.242674469947815,0.46604928374290466
115,0.9400939345359802,1.1217620372772217,0.45815080404281616,0.9328875541687012,1.2475844621658325,0.45961424708366394
116,0.940126895904541,1.1212875843048096,0.4516146779060364,0.9321467280387878,1.2602131366729736,0.4533853828907013
117,0.9403308033943176,1.1180843114852905,0.4450773596763611,0.9332975745201111,1.240395188331604,0.4465039372444153
118,0.9402003288269043,1.1198866367340088,0.43882375955581665,0.9328319430351257,1.248552680015564,0.440508633852005
119,0.9401882886886597,1.1198152303695679,0.43263697624206543,0.9333707690238953,1.239182949066162,0.43407386541366577
120,0.9402009844779968,1.1190108060836792,0.4265196621417999,0.9335117340087891,1.2365796566009521,0.42805448174476624
121,0.940295398235321,1.1181738376617432,0.42063653469085693,0.9331550598144531,1.2428452968597412,0.4223024547100067
122,0.940334677696228,1.1170470714569092,0.4147428572177887,0.9333451986312866,1.2397010326385498,0.4165363907814026
123,0.9403232336044312,1.1172314882278442,0.4090774953365326,0.9325780272483826,1.252781867980957,0.41119784116744995
124,0.9402683973312378,1.1176066398620605,0.40350764989852905,0.9306958913803101,1.2850948572158813,0.40665772557258606
125,0.9404656291007996,1.1152833700180054,0.3980044424533844,0.9307541251182556,1.284242868423462,0.40119776129722595
126,0.9404065608978271,1.115488886833191,0.39267295598983765,0.9315866827964783,1.2696523666381836,0.39547574520111084
127,0.9404412508010864,1.1152938604354858,0.38746002316474915,0.9329348206520081,1.2467634677886963,0.3897407650947571
128,0.9403271079063416,1.1168302297592163,0.3824048638343811,0.9332228899002075,1.2416719198226929,0.3845742344856262
129,0.9404319524765015,1.1149022579193115,0.3773672878742218,0.9335952997207642,1.2352639436721802,0.3795507252216339
130,0.9404661059379578,1.1148737668991089,0.37253761291503906,0.9339397549629211,1.229371190071106,0.3747253715991974
131,0.9405493140220642,1.1133960485458374,0.3677217960357666,0.9339762330055237,1.2287706136703491,0.36988434195518494
132,0.9404255151748657,1.114732027053833,0.363127738237381,0.9329999685287476,1.2455217838287354,0.3657369017601013
133,0.9404548406600952,1.1143029928207397,0.3585931360721588,0.9327487945556641,1.249858021736145,0.3613724112510681
134,0.9405205249786377,1.1132018566131592,0.3541194796562195,0.9337379932403564,1.2326414585113525,0.3565685451030731
135,0.9404991269111633,1.1131268739700317,0.34981468319892883,0.931876003742218,1.2647795677185059,0.35313695669174194
136,0.9407021403312683,1.110912799835205,0.3455767333507538,0.9319818019866943,1.263000249862671,0.3489552438259125
137,0.9405444264411926,1.1125876903533936,0.3415018618106842,0.9322067499160767,1.2591702938079834,0.34482333064079285
138,0.9406291246414185,1.1112515926361084,0.3374813199043274,0.9320480823516846,1.2617700099945068,0.3410078287124634
139,0.940692663192749,1.1103512048721313,0.3335614502429962,0.9324035048484802,1.2555912733078003,0.3369986414909363
140,0.940639317035675,1.1110529899597168,0.3298255205154419,0.9309378862380981,1.2809823751449585,0.33413124084472656
141,0.9406998753547668,1.1101588010787964,0.3261050581932068,0.9313889145851135,1.273155927658081,0.3302898705005646
142,0.9407986998558044,1.1088987588882446,0.32251518964767456,0.9301926493644714,1.2934913635253906,0.32735171914100647
143,0.9407140016555786,1.1093976497650146,0.31900981068611145,0.9306581020355225,1.2858901023864746,0.3237766623497009
144,0.9407482743263245,1.108812689781189,0.31562650203704834,0.9315909743309021,1.2697296142578125,0.3198906183242798
145,0.940737783908844,1.1090794801712036,0.3123612701892853,0.9325025081634521,1.2540260553359985,0.31631720066070557
146,0.9407520294189453,1.1086225509643555,0.3091696798801422,0.9333471655845642,1.2394707202911377,0.31275004148483276
147,0.9407874941825867,1.1082229614257812,0.306086003780365,0.9339965581893921,1.2282990217208862,0.30960172414779663
148,0.940819501876831,1.1075239181518555,0.3030891716480255,0.9340320229530334,1.227696180343628,0.30656561255455017
149,0.9407651424407959,1.108306646347046,0.30023902654647827,0.9340904355049133,1.2266639471054077,0.30381742119789124
150,0.9408717751502991,1.1068737506866455,0.2974095940589905,0.9339399933815002,1.2292401790618896,0.3011901080608368
151,0.9408047199249268,1.1081329584121704,0.2948314845561981,0.93267822265625,1.2509939670562744,0.29902875423431396
152,0.9408177733421326,1.107659101486206,0.29221755266189575,0.9340617656707764,1.2271943092346191,0.29584234952926636
153,0.9409679174423218,1.1048678159713745,0.2895927429199219,0.9338465332984924,1.2309178113937378,0.29355305433273315
154,0.9408776164054871,1.1064648628234863,0.2872750759124756,0.9336466789245605,1.234408974647522,0.29126885533332825
155,0.9409773349761963,1.104695200920105,0.2849077582359314,0.9335718750953674,1.2358137369155884,0.2890644073486328
156,0.9409647583961487,1.1049258708953857,0.2826918065547943,0.9338693022727966,1.230527639389038,0.286811888217926
157,0.9409238696098328,1.105644702911377,0.2805848717689514,0.9341131448745728,1.2262529134750366,0.28455913066864014
158,0.9409311413764954,1.1052911281585693,0.2785184979438782,0.9344946146011353,1.219671607017517,0.2825397551059723
159,0.9409924745559692,1.1046615839004517,0.27656325697898865,0.9347405433654785,1.2153304815292358,0.28054049611091614
160,0.9410433173179626,1.1037929058074951,0.274669885635376,0.9347825646400452,1.2146480083465576,0.2786763906478882
161,0.9410693049430847,1.1032723188400269,0.2728192210197449,0.9345794320106506,1.2181330919265747,0.276908814907074
162,0.9410858154296875,1.1038254499435425,0.2711814343929291,0.9348680973052979,1.213188648223877,0.2750881016254425
163,0.9410830736160278,1.1029269695281982,0.2694609761238098,0.9347532987594604,1.2151333093643188,0.27364620566368103
164,0.9411043524742126,1.1023651361465454,0.26788321137428284,0.9348024129867554,1.2143404483795166,0.27221667766571045
165,0.941141664981842,1.1020042896270752,0.2663966119289398,0.9348315596580505,1.2138124704360962,0.2706097960472107
166,0.941186785697937,1.1013401746749878,0.26496437191963196,0.9347078800201416,1.2159186601638794,0.2694218158721924
167,0.9411675930023193,1.1014434099197388,0.2636561989784241,0.9346489310264587,1.216962218284607,0.2678065001964569
168,0.941189169883728,1.1009000539779663,0.2623365819454193,0.9347584843635559,1.214982032775879,0.2665907144546509
169,0.9412004947662354,1.1008309125900269,0.26116743683815,0.9350961446762085,1.2091366052627563,0.2653566002845764
170,0.9412290453910828,1.1001389026641846,0.26001009345054626,0.9349024891853333,1.2125190496444702,0.2647715210914612
171,0.9412426948547363,1.1002163887023926,0.25897303223609924,0.9346226453781128,1.2174227237701416,0.2639712691307068
172,0.9412342309951782,1.1001956462860107,0.25798308849334717,0.9348239302635193,1.2139784097671509,0.26289084553718567
173,0.9412537217140198,1.1004127264022827,0.2571149468421936,0.9343620538711548,1.2220147848129272,0.26246052980422974
174,0.9412822127342224,1.099572777748108,0.2561953663825989,0.9344974756240845,1.219679355621338,0.2615203857421875
